model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,10,1,2026-05-22T02:06:06.729224,2.564498399999138,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,4,3879,970
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,10,2,2026-05-22T02:06:11.677849,4.685156800000186,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,4,3879,970
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,10,3,2026-05-22T02:06:14.891734,3.0609432000001107,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,4,3879,970
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,16,1,2026-05-22T02:06:19.701023,4.55297470000005,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,6,6207,1552
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,16,2,2026-05-22T02:06:23.194303,3.208085200001733,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,6,6207,1552
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_06,16,3,2026-05-22T02:06:27.491931,3.271214400001554,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,6,6207,1552
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,2,1,2026-05-22T02:06:31.417920,3.799354999999196,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,1,869,218
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,2,2,2026-05-22T02:06:34.992965,3.483415900000182,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,1,869,218
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,2,3,2026-05-22T02:06:39.136228,4.0471832000002905,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,1,869,218
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_07,5,1,2026-05-22T02:06:43.205312,3.924277699999948,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,2,2174,544
