model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_03,1,1,2026-05-22T01:03:53.639185,6.116795700000694,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,1,578,145
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_03,2,1,2026-05-22T01:03:57.996655,4.288679199999933,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,1,1172,293
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_03,5,1,2026-05-22T01:04:02.395616,4.285947400000623,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,2,2991,748
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_03,10,1,2026-05-22T01:04:06.596126,3.966805899999599,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,3,5882,1471
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_03,16,1,2026-05-22T01:04:12.764839,5.7942152999994505,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,4,9352,2338
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_03,32,1,2026-05-22T01:04:17.736717,4.502060599999822,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,7,18620,4655
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_04,1,1,2026-05-22T01:04:20.229118,2.443883499999174,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,1,391,98
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_04,2,1,2026-05-22T01:04:22.880942,2.5912576000000627,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,1,872,218
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_04,5,1,2026-05-22T01:04:25.700181,2.7296867000004568,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,1,2044,511
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_04,10,1,2026-05-22T01:04:28.038683,2.198354800000743,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,2,3977,995
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_04,16,1,2026-05-22T01:04:30.752811,2.4326979999996183,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,3,6413,1604
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_04,32,1,2026-05-22T01:04:33.653074,2.5601728999999978,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25,6,5,12714,3179
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,1,1,2026-05-22T01:04:38.037154,4.326667199999974,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,1,500,125
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,2,1,2026-05-22T01:04:44.617300,6.505884199999855,0.1111111111111111,0.1111111111111111,0.1111111111111111,8,8,0.0,0.9411764705882353,0.47058823529411764,9,1,1067,267
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,5,1,2026-05-22T01:04:48.250462,3.5359213000001546,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,2,2541,636
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,10,1,2026-05-22T01:04:51.682779,3.252354799999921,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,3,5050,1263
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,16,1,2026-05-22T01:04:55.484560,3.4257240000006277,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,4,8114,2029
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_05,32,1,2026-05-22T01:05:00.243419,4.253791400000409,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715,9,7,16228,4057
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,1,1,2026-05-22T01:05:02.862379,2.563258600000154,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,387,97
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,2,1,2026-05-22T01:05:05.778953,2.8559312000006685,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,865,217
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,5,1,2026-05-22T01:05:08.581498,2.7203074999997625,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,1953,489
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,10,1,2026-05-22T01:05:11.543650,2.792978800000128,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,3931,983
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,16,1,2026-05-22T01:05:14.596171,2.528632700000344,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,3,6278,1570
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_06,32,1,2026-05-22T01:05:19.077745,3.639425100000153,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,5,12595,3149
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,filler_control,patient_07,1,1,2026-05-22T01:05:22.258383,3.097749599999588,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3,7,1,434,109
