run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,raw_valid_json,schema_match,repair_needed,extra_keys_count,missing_keys_count,malformed_json,markdown_fence_present,structural_drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
20260520_192127,patient_03,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:12.096938,1,200,2.9671691000003193,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:15.076425,1,200,3.137785499999154,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:18.226654,1,200,3.966490900000281,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:59.936336,1,200,3.5079891000004864,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:03.457491,1,200,3.8854148000009445,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_03,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:26:07.353090,1,200,4.222501000000193,1,1,0,0,0,0,0,0.0,9,,,
20260520_192127,patient_02,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:06.454440,1,200,5.292587899999489,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:11.767633,1,200,6.858688400001483,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:18.638104,1,200,5.1873821999997745,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:05.259158,1,200,7.7172747000004165,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:12.989932,1,200,6.195284100000208,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:25:19.196047,1,200,6.9210313000003225,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:56.789512,1,200,3.3861701999994693,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:00.188930,1,200,3.2812307000003784,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:03.481629,1,200,2.8893590999996377,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:48.043885,1,200,3.069496500000241,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:51.127130,1,200,2.8966955999985657,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:54.036438,1,200,2.6994649000007485,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:47.572452,1,200,5.738482299999305,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:53.321434,1,200,5.626493599998867,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:58.957888,1,200,5.638009199999942,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:24.175182,1,200,5.997922999998991,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:30.191392,1,200,5.4420817000009265,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_02,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:24:35.653873,1,200,11.67192249999971,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:22:07.631506,1,200,10.70802299999923,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:22:18.352690,1,200,10.992496400000164,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:22:29.357219,1,200,6.6838571000007505,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:26.228339,1,200,7.195956399998977,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:33.437397,1,200,7.036935199999789,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:40.485489,1,200,7.516706200000044,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:21:49.397848,1,200,5.975067399998807,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:21:55.385012,1,200,5.556269000000611,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:22:00.951900,1,200,6.574905900000886,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:21:27.808974,1,200,8.379762500000652,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_01,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:21:36.200053,1,200,5.09109669999998,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_01,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:21:41.301405,1,200,8.027509100000316,1,1,0,0,0,0,0,0.0,8,,,
20260520_192127,patient_01,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:05.895292,1,200,6.774651800000356,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:12.681969,1,200,6.327572700000019,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:23:19.020839,1,200,6.534296100000574,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:22:36.283152,1,200,7.735867999999755,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:22:44.032985,1,200,9.696169100001498,1,1,0,0,0,0,0,0.0,7,,,
20260520_192127,patient_01,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T19:22:53.739509,1,200,11.848227300000872,1,1,0,0,0,0,0,0.0,7,,,
